id,type,title,source.database,source.author,source.author_id,source.poem_id,source.collected,source.processed,content.full_text,content.poem_lines,content.line_count,content.char_count,metadata.persona,metadata.time_period,metadata.place,metadata.poem_type,metadata.poem_type_detail,metadata.rhyme_category,metadata.has_allusions,metadata.allusion_count,metadata.has_annotations,metadata.annotation_count,metadata.language,metadata.formality,metadata.content_category
dufu_30732,poem,自瀼西荆扉且移居東屯茅屋四首,CNKGraph.Writings.xml,杜甫,17270,30732,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.737990,"Title: 自瀼西荆扉且移居東屯茅屋四首

Poem:
白鹽危嶠北，
赤甲古城東。
平地一川穩，
高山四面同。
煙霜淒野日，
秔稻熟天風。
人事傷蓬轉，
吾將守桂叢。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 东

Allusions:
  - 守桂叢
","['白鹽危嶠北，', '赤甲古城東。', '平地一川穩，', '高山四面同。', '煙霜淒野日，', '秔稻熟天風。', '人事傷蓬轉，', '吾將守桂叢。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,东,True,1,False,0,Classical Chinese,Formal,poetry
dufu_30733,poem,自瀼西荆扉且移居東屯茅屋四首,CNKGraph.Writings.xml,杜甫,17270,30733,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.737993,"Title: 自瀼西荆扉且移居東屯茅屋四首

Poem:
東屯復瀼西，
一種住青溪。
來往皆茅屋，
淹留爲稻畦。
市喧宜近利，
林僻此無蹊。
若訪衰翁語，
須令賸客迷。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 齐

Annotations:
  - 一作兼
  - 原注：西居近市
","['東屯復瀼西，', '一種住青溪。', '來往皆茅屋，', '淹留爲稻畦。', '市喧宜近利，', '林僻此無蹊。', '若訪衰翁語，', '須令賸客迷。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,齐,False,0,True,2,Classical Chinese,Formal,poetry
dufu_30734,poem,自瀼西荆扉且移居東屯茅屋四首,CNKGraph.Writings.xml,杜甫,17270,30734,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.737995,"Title: 自瀼西荆扉且移居東屯茅屋四首

Poem:
道北馮都使，
高齋見一川。
子能渠細石，
吾亦沼清泉。
枕帶還相似，
柴荆即有焉。
斫畬應費日，
解纜不知年。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 先

Annotations:
  - 一作席
","['道北馮都使，', '高齋見一川。', '子能渠細石，', '吾亦沼清泉。', '枕帶還相似，', '柴荆即有焉。', '斫畬應費日，', '解纜不知年。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,先,False,0,True,1,Classical Chinese,Formal,poetry
dufu_30735,poem,自瀼西荆扉且移居東屯茅屋四首,CNKGraph.Writings.xml,杜甫,17270,30735,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.737999,"Title: 自瀼西荆扉且移居東屯茅屋四首

Poem:
牢落西江外，
參差北戶間。
久遊巴子國，
臥病楚人山。
幽獨移佳境，
清深隔遠關。
寒空見鴛鷺，
迴首憶朝班。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 删

Allusions:
  - 巴子國
  - 鴛鷺

Annotations:
  - 一作宅
  - 一作想
","['牢落西江外，', '參差北戶間。', '久遊巴子國，', '臥病楚人山。', '幽獨移佳境，', '清深隔遠關。', '寒空見鴛鷺，', '迴首憶朝班。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,删,True,2,True,2,Classical Chinese,Formal,poetry
dufu_30879,poem,茅堂檢校收稻二首,CNKGraph.Writings.xml,杜甫,17270,30879,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738001,"Title: 茅堂檢校收稻二首

Poem:
香稻三秋末，
平田百頃間。
喜無多屋宇，
幸不礙雲山。
御裌侵寒氣，
嘗新破旅顏。
紅鮮終日有，
玉粒未吾慳。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 删
","['香稻三秋末，', '平田百頃間。', '喜無多屋宇，', '幸不礙雲山。', '御裌侵寒氣，', '嘗新破旅顏。', '紅鮮終日有，', '玉粒未吾慳。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,删,False,0,False,0,Classical Chinese,Formal,poetry
dufu_30880,poem,茅堂檢校收稻二首,CNKGraph.Writings.xml,杜甫,17270,30880,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738004,"Title: 茅堂檢校收稻二首

Poem:
稻米炊能白，
秋葵煮復新。
誰云滑易飽，
老藉軟俱勻。
種幸房州熟，
苗同伊闕春。
無勞映渠盌，
自有色如銀。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 真

Annotations:
  - 甫有莊墅在河南
  - 車渠也，《彝盌銘》：“珍逾渠盌。”
","['稻米炊能白，', '秋葵煮復新。', '誰云滑易飽，', '老藉軟俱勻。', '種幸房州熟，', '苗同伊闕春。', '無勞映渠盌，', '自有色如銀。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,真,False,0,True,2,Classical Chinese,Formal,poetry
dufu_30635,poem,東屯北崦,CNKGraph.Writings.xml,杜甫,17270,30635,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738006,"Title: 東屯北崦

Poem:
盜賊浮生困，
誅求異俗貧。
空村惟見鳥，
落日未逢人。
步壑風吹面，
看松露滴身。
遠山迴白首，
戰地有黃塵。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 真

Annotations:
  - 一作不
","['盜賊浮生困，', '誅求異俗貧。', '空村惟見鳥，', '落日未逢人。', '步壑風吹面，', '看松露滴身。', '遠山迴白首，', '戰地有黃塵。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,真,False,0,True,1,Classical Chinese,Formal,poetry
dufu_30590,poem,從驛次草堂復至東屯二首,CNKGraph.Writings.xml,杜甫,17270,30590,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738009,"Title: 從驛次草堂復至東屯二首

Poem:
峽內歸田客，
江邊借馬騎。
非尋戴安道，
似向習家池。
峽險風煙僻，
天寒橘柚垂。
築場看斂積，
一學楚人爲。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 支

Allusions:
  - 尋戴
  - 習家池

Annotations:
  - 一本有茅屋二字
  - 一作山
  - 一作裏
  - 一作舍
  - 一作地
  ... and 1 more
","['峽內歸田客，', '江邊借馬騎。', '非尋戴安道，', '似向習家池。', '峽險風煙僻，', '天寒橘柚垂。', '築場看斂積，', '一學楚人爲。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,支,True,2,True,6,Classical Chinese,Formal,poetry
dufu_30591,poem,從驛次草堂復至東屯二首,CNKGraph.Writings.xml,杜甫,17270,30591,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738012,"Title: 從驛次草堂復至東屯二首

Poem:
短景難高臥，
衰年強此身。
山家蒸栗暖，
野飯射麋新。
世路知交薄，
門庭畏客頻。
牧童斯在眼，
田父實爲鄰。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 真

Annotations:
  - 一本有茅屋二字
  - 一作須
","['短景難高臥，', '衰年強此身。', '山家蒸栗暖，', '野飯射麋新。', '世路知交薄，', '門庭畏客頻。', '牧童斯在眼，', '田父實爲鄰。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,真,False,0,True,2,Classical Chinese,Formal,poetry
dufu_31176,poem,暫往白帝復還東屯,CNKGraph.Writings.xml,杜甫,17270,31176,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738014,"Title: 暫往白帝復還東屯

Poem:
復作歸田去，
猶殘穫稻功。
築場憐穴蟻，
拾穗許村童。
落杵光輝白，
除芒子粒紅。
加餐可扶老，
倉庾慰飄蓬。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 东

Annotations:
  - 一作住
  - 一作殊
  - 一作廩
","['復作歸田去，', '猶殘穫稻功。', '築場憐穴蟻，', '拾穗許村童。', '落杵光輝白，', '除芒子粒紅。', '加餐可扶老，', '倉庾慰飄蓬。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,东,False,0,True,3,Classical Chinese,Formal,poetry
dufu_30596,poem,刈稻了詠懷,CNKGraph.Writings.xml,杜甫,17270,30596,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738018,"Title: 刈稻了詠懷

Poem:
稻穫空雲水，
川平對石門。
寒風疎落木，
旭日散雞豚。
野哭初聞戰，
樵歌稍出村。
無家問消息，
作客信乾坤。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 元

Annotations:
  - 一作草
  - 一作曉
","['稻穫空雲水，', '川平對石門。', '寒風疎落木，', '旭日散雞豚。', '野哭初聞戰，', '樵歌稍出村。', '無家問消息，', '作客信乾坤。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,元,False,0,True,2,Classical Chinese,Formal,poetry
dufu_30563,poem,上白帝城,CNKGraph.Writings.xml,杜甫,17270,30563,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738021,"Title: 上白帝城

Poem:
城峻隨天壁，
樓高更女牆。
江流思夏后，
風至憶襄王。
老去聞悲角，
人扶報夕陽。
公孫初恃險，
躍馬意何長。

Creation Information:
Date: 766年
Place: CN500236

Literary Characteristics:
Type: 律詩
Rhyme: 阳

Allusions:
  - 一快披襟
  - 公孫躍馬
  - 夏后

Annotations:
  - 公孫述僭位於此，自稱白帝。
  - 城臨大江
  - 一作望
","['城峻隨天壁，', '樓高更女牆。', '江流思夏后，', '風至憶襄王。', '老去聞悲角，', '人扶報夕陽。', '公孫初恃險，', '躍馬意何長。']",8,48,Du Fu (杜甫),766年,CN500236,律詩,WuLv,阳,True,3,True,3,Classical Chinese,Formal,poetry
dufu_30669,poem,白鹽山,CNKGraph.Writings.xml,杜甫,17270,30669,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738024,"Title: 白鹽山

Poem:
卓立羣峰外，
蟠根積水邊。
他皆任厚地，
爾獨近高天。
白牓千家邑，
清秋萬估船。
詞人取佳句，
刻畫竟誰傳。

Creation Information:
Date: 766年
Place: CN500236

Literary Characteristics:
Type: 律詩
Rhyme: 先

Annotations:
  - 白鹽崖高千餘丈，在州城東七十里。
  - 下臨神淵
  - 一作我
  - 一作里，一作古
  - 一作刷練始堪傳
","['卓立羣峰外，', '蟠根積水邊。', '他皆任厚地，', '爾獨近高天。', '白牓千家邑，', '清秋萬估船。', '詞人取佳句，', '刻畫竟誰傳。']",8,48,Du Fu (杜甫),766年,CN500236,律詩,WuLv,先,False,0,True,5,Classical Chinese,Formal,poetry
dufu_31201,poem,灩澦堆,CNKGraph.Writings.xml,杜甫,17270,31201,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738027,"Title: 灩澦堆

Poem:
巨積水中央，
江寒出水長。
沈牛荅雲雨，
如馬戒舟航。
天意存傾覆，
神功接混茫。
干戈連解纜，
行止憶垂堂。

Creation Information:
Date: 766年
Place: CN500236

Literary Characteristics:
Type: 律詩
Rhyme: 阳

Annotations:
  - 一作石
","['巨積水中央，', '江寒出水長。', '沈牛荅雲雨，', '如馬戒舟航。', '天意存傾覆，', '神功接混茫。', '干戈連解纜，', '行止憶垂堂。']",8,48,Du Fu (杜甫),766年,CN500236,律詩,WuLv,阳,False,0,True,1,Classical Chinese,Formal,poetry
dufu_30667,poem,白帝城樓,CNKGraph.Writings.xml,杜甫,17270,30667,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738030,"Title: 白帝城樓

Poem:
江度寒山閣，
城高絕塞樓。
翠屏宜晚對，
白谷會深遊。
急急能鳴鴈，
輕輕不下鷗。
彝陵春色起，
漸擬放扁舟。

Creation Information:
Date: 766年
Place: CN500236,西阁

Literary Characteristics:
Type: 律詩
Rhyme: 尤

Allusions:
  - 能鳴鴈
","['江度寒山閣，', '城高絕塞樓。', '翠屏宜晚對，', '白谷會深遊。', '急急能鳴鴈，', '輕輕不下鷗。', '彝陵春色起，', '漸擬放扁舟。']",8,48,Du Fu (杜甫),766年,"CN500236,西阁",律詩,WuLv,尤,True,1,False,0,Classical Chinese,Formal,poetry
dufu_31040,poem,曉望白帝城鹽山,CNKGraph.Writings.xml,杜甫,17270,31040,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738033,"Title: 曉望白帝城鹽山

Poem:
徐步移班杖，
看山仰白頭。
翠深開斷壁，
紅遠結飛樓。
日出清江望，
暄和散旅愁。
春城見松雪，
始擬進歸舟。

Creation Information:
Date: 767年
Place: CN500236

Literary Characteristics:
Type: 律詩
Rhyme: 尤

Annotations:
  - 一作江
  - 一作寒
","['徐步移班杖，', '看山仰白頭。', '翠深開斷壁，', '紅遠結飛樓。', '日出清江望，', '暄和散旅愁。', '春城見松雪，', '始擬進歸舟。']",8,48,Du Fu (杜甫),767年,CN500236,律詩,WuLv,尤,False,0,True,2,Classical Chinese,Formal,poetry
dufu_30668,poem,白帝樓,CNKGraph.Writings.xml,杜甫,17270,30668,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738037,"Title: 白帝樓

Poem:
漠漠虛無裏，
連連睥睨侵。
樓光去日遠，
峽影入江深。
臘破思端綺，
春歸待一金。
去年梅柳意，
還欲攪邊心。

Creation Information:
Date: 766年
Place: CN500236,西阁

Literary Characteristics:
Type: 律詩
Rhyme: 侵
","['漠漠虛無裏，', '連連睥睨侵。', '樓光去日遠，', '峽影入江深。', '臘破思端綺，', '春歸待一金。', '去年梅柳意，', '還欲攪邊心。']",8,48,Du Fu (杜甫),766年,"CN500236,西阁",律詩,WuLv,侵,False,0,False,0,Classical Chinese,Formal,poetry
dufu_30913,poem,峽隘,CNKGraph.Writings.xml,杜甫,17270,30913,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738040,"Title: 峽隘

Poem:
聞說江陵府，
雲沙靜眇然。
白魚如切玉，
朱橘不論錢。
水有遠湖樹，
人今何處船。
青山各在眼，
却望峽中天。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 先

Annotations:
  - 一作淨
  - 一作若
","['聞說江陵府，', '雲沙靜眇然。', '白魚如切玉，', '朱橘不論錢。', '水有遠湖樹，', '人今何處船。', '青山各在眼，', '却望峽中天。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,先,False,0,True,2,Classical Chinese,Formal,poetry
dufu_30911,poem,峽口二首,CNKGraph.Writings.xml,杜甫,17270,30911,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738042,"Title: 峽口二首

Poem:
峽口大江間，
西南控百蠻。
城欹連粉堞，
岸斷更青山。
開闢多天險，
防隅一水關。
亂離聞鼓角，
秋氣動衰顏。

Creation Information:
Date: 766年
Place: CN500236

Literary Characteristics:
Type: 律詩
Rhyme: 删

Annotations:
  - 一作白
  - 一作當
","['峽口大江間，', '西南控百蠻。', '城欹連粉堞，', '岸斷更青山。', '開闢多天險，', '防隅一水關。', '亂離聞鼓角，', '秋氣動衰顏。']",8,48,Du Fu (杜甫),766年,CN500236,律詩,WuLv,删,False,0,True,2,Classical Chinese,Formal,poetry
dufu_30912,poem,峽口二首,CNKGraph.Writings.xml,杜甫,17270,30912,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738045,"Title: 峽口二首

Poem:
時清關失險，
世亂戟如林。
去矣英雄事，
荒哉割據心。
蘆花留客晚，
楓樹坐猨深。
疲薾煩親故，
諸侯數賜金。

Creation Information:
Date: 766年
Place: CN500236

Literary Characteristics:
Type: 律詩
Rhyme: 侵

Annotations:
  - 原注：主人柏中丞，頻分月俸
","['時清關失險，', '世亂戟如林。', '去矣英雄事，', '荒哉割據心。', '蘆花留客晚，', '楓樹坐猨深。', '疲薾煩親故，', '諸侯數賜金。']",8,48,Du Fu (杜甫),766年,CN500236,律詩,WuLv,侵,False,0,True,1,Classical Chinese,Formal,poetry
dufu_31268,poem,瞿塘兩崖,CNKGraph.Writings.xml,杜甫,17270,31268,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738049,"Title: 瞿塘兩崖

Poem:
三峽傳何處，
雙崖壯此門。
入天猶石色，
穿水忽雲根。
猱攫鬚髯古，
蛟龍窟宅尊。
羲和冬馭近，
愁畏日車翻。

Creation Information:
Date: 766年
Place: CN500236

Literary Characteristics:
Type: 律詩
Rhyme: 元

Allusions:
  - 羲和
  - 猱玃鬚古

Annotations:
  - 一作驂
","['三峽傳何處，', '雙崖壯此門。', '入天猶石色，', '穿水忽雲根。', '猱攫鬚髯古，', '蛟龍窟宅尊。', '羲和冬馭近，', '愁畏日車翻。']",8,48,Du Fu (杜甫),766年,CN500236,律詩,WuLv,元,True,2,True,1,Classical Chinese,Formal,poetry
dufu_30936,poem,洞房,CNKGraph.Writings.xml,杜甫,17270,30936,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738052,"Title: 洞房

Poem:
洞房環佩冷，
玉殿起秋風。
秦地應新月，
龍池滿舊宮。
繫舟今夜遠，
清漏往時同。
萬里黃山北，
園陵白露中。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 东

Annotations:
  - 漢黃山宮在武帝茂陵北，借以喻明皇泰陵也
","['洞房環佩冷，', '玉殿起秋風。', '秦地應新月，', '龍池滿舊宮。', '繫舟今夜遠，', '清漏往時同。', '萬里黃山北，', '園陵白露中。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,东,False,0,True,1,Classical Chinese,Formal,poetry
dufu_31108,poem,宿昔,CNKGraph.Writings.xml,杜甫,17270,31108,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738055,"Title: 宿昔

Poem:
宿昔青門裏，
蓬萊仗數移。
花嬌迎雜樹，
龍喜出平池。
落日留王母，
微風倚少兒。
宮中行樂祕，
少有外人知。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 支

Allusions:
  - 王母
  - 少兒

Annotations:
  - 一作月
  - 以衛少兒比貴妃諸姊妹
","['宿昔青門裏，', '蓬萊仗數移。', '花嬌迎雜樹，', '龍喜出平池。', '落日留王母，', '微風倚少兒。', '宮中行樂祕，', '少有外人知。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,支,True,2,True,2,Classical Chinese,Formal,poetry
dufu_31067,poem,能畫,CNKGraph.Writings.xml,杜甫,17270,31067,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738058,"Title: 能畫

Poem:
能畫毛延壽，
投壺郭舍人。
每蒙天一笑，
復似物皆春。
政化平如水，
皇恩斷若神。
時時用抵戲，
亦未雜風塵。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 真

Allusions:
  - 毛延壽
  - 郭舍人
  - 人間飛電

Annotations:
  - 一作以
  - 一作初
  - 一作明
","['能畫毛延壽，', '投壺郭舍人。', '每蒙天一笑，', '復似物皆春。', '政化平如水，', '皇恩斷若神。', '時時用抵戲，', '亦未雜風塵。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,真,True,3,True,3,Classical Chinese,Formal,poetry
dufu_31273,poem,鬬雞,CNKGraph.Writings.xml,杜甫,17270,31273,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.738060,"Title: 鬬雞

Poem:
鬬雞初賜錦，
舞馬既登牀。
簾下宮人出，
樓前御柳長。
仙遊終一閟，
女樂久無香。
寂寞驪山道，
清秋草木黃。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 律詩
Rhyme: 阳

Annotations:
  - 一作解
  - 一作曲
","['鬬雞初賜錦，', '舞馬既登牀。', '簾下宮人出，', '樓前御柳長。', '仙遊終一閟，', '女樂久無香。', '寂寞驪山道，', '清秋草木黃。']",8,48,Du Fu (杜甫),767年,"CN500236,东屯",律詩,WuLv,阳,False,0,True,2,Classical Chinese,Formal,poetry
