chunk_id,source_document_id,chunk_type,content,char_count,metadata.persona,metadata.time_period,metadata.poem_title,metadata.poem_type,metadata.language,metadata.has_allusions,metadata.has_annotations,metadata.allusion_count,metadata.annotation_count
dufu_chunk_0466,dufu_30757,allusions_context,"Poem: 觀李固請司馬弟山水圖三首

Literary Allusions and References:
  范蠡舟
  王喬",65,Du Fu (杜甫),764年,觀李固請司馬弟山水圖三首,律詩,Classical Chinese,,,2.0,
dufu_chunk_0467,dufu_30757,annotations_context,"Poem: 觀李固請司馬弟山水圖三首

Scholarly Annotations:
  一作身老",49,Du Fu (杜甫),764年,觀李固請司馬弟山水圖三首,律詩,Classical Chinese,,,,1.0
dufu_chunk_0468,dufu_30758,poem_content,"Poem Title: 觀李固請司馬弟山水圖三首

Poem Text:
高浪垂翻屋，
崩崖欲壓牀。
野橋分子細，
沙岸繞微茫。
紅浸珊瑚短，
青懸薜荔長。
浮查並坐得，
仙老暫相將。

Creation Date: 764年
Location: CN5101
Poem Type: 律詩",144,Du Fu (杜甫),764年,觀李固請司馬弟山水圖三首,律詩,Classical Chinese,False,True,,
dufu_chunk_0469,dufu_30758,annotations_context,"Poem: 觀李固請司馬弟山水圖三首

Scholarly Annotations:
  一作樓
  一作相並坐",56,Du Fu (杜甫),764年,觀李固請司馬弟山水圖三首,律詩,Classical Chinese,,,,2.0
dufu_chunk_0470,dufu_31259,poem_content,"Poem Title: 贈別何邕

Poem Text:
生死論交地，
何由見一人。
悲君隨燕雀，
薄宦走風塵。
綿谷元通漢，
沱江不向秦。
五陵花滿眼，
傳語故鄉春。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",136,Du Fu (杜甫),762年,贈別何邕,律詩,Classical Chinese,False,False,,
dufu_chunk_0471,dufu_31260,poem_content,"Poem Title: 贈別鄭鍊赴襄陽

Poem Text:
戎馬交馳際，
柴門老病身。
把君詩過日，
念此別驚神。
地闊峨眉晚，
天高峴首春。
爲於耆舊內，
試覓姓龐人。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",139,Du Fu (杜甫),762年,贈別鄭鍊赴襄陽,律詩,Classical Chinese,True,True,,
dufu_chunk_0472,dufu_31260,allusions_context,"Poem: 贈別鄭鍊赴襄陽

Literary Allusions and References:
  姓龐",54,Du Fu (杜甫),762年,贈別鄭鍊赴襄陽,律詩,Classical Chinese,,,1.0,
dufu_chunk_0473,dufu_31260,annotations_context,"Poem: 贈別鄭鍊赴襄陽

Scholarly Annotations:
  一作目
  一作念別意驚神
  一作曉，一作遠",63,Du Fu (杜甫),762年,贈別鄭鍊赴襄陽,律詩,Classical Chinese,,,,3.0
dufu_chunk_0474,dufu_30577,poem_content,"Poem Title: 廣州段功曹到得楊五長史譚書功曹却歸聊寄此詩

Poem Text:
衛青開幕府，
楊僕將樓船。
漢節梅花外，
春城海水邊。
銅梁書遠及，
珠浦使將旋。
貧病他鄉老，
煩君萬里傳。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",153,Du Fu (杜甫),762年,廣州段功曹到得楊五長史譚書功曹却歸聊寄此詩,律詩,Classical Chinese,True,False,,
dufu_chunk_0475,dufu_30577,allusions_context,"Poem: 廣州段功曹到得楊五長史譚書功曹却歸聊寄此詩

Literary Allusions and References:
  珠浦
  楊仆船橦
  衛青開幕",82,Du Fu (杜甫),762年,廣州段功曹到得楊五長史譚書功曹却歸聊寄此詩,律詩,Classical Chinese,,,3.0,
dufu_chunk_0476,dufu_31122,poem_content,"Poem Title: 得廣州張判官叔卿書使還以詩代意

Poem Text:
鄉關胡騎遠，
宇宙蜀城偏。
忽得炎州信，
遙從月峽傳。
雲深驃騎幕，
夜隔孝廉船。
却寄雙愁眼，
相思淚點懸。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",147,Du Fu (杜甫),762年,得廣州張判官叔卿書使還以詩代意,律詩,Classical Chinese,True,True,,
dufu_chunk_0477,dufu_31122,allusions_context,"Poem: 得廣州張判官叔卿書使還以詩代意

Literary Allusions and References:
  孝廉船",63,Du Fu (杜甫),762年,得廣州張判官叔卿書使還以詩代意,律詩,Classical Chinese,,,1.0,
dufu_chunk_0478,dufu_31122,annotations_context,"Poem: 得廣州張判官叔卿書使還以詩代意

Scholarly Annotations:
  叔卿，魯人，見甫雜述。
  一作滿
  一作望",71,Du Fu (杜甫),762年,得廣州張判官叔卿書使還以詩代意,律詩,Classical Chinese,,,,3.0
dufu_chunk_0479,dufu_30995,poem_content,"Poem Title: 送段功曹歸廣州

Poem Text:
南海春天外，
功曹幾月程。
峽雲籠樹小，
湖日落船明。
交趾丹砂重，
韶州白葛輕。
幸君因旅客，
時寄錦官城。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",139,Du Fu (杜甫),762年,送段功曹歸廣州,律詩,Classical Chinese,False,True,,
dufu_chunk_0480,dufu_30995,annotations_context,"Poem: 送段功曹歸廣州

Scholarly Annotations:
  一作行
  一作蕩
  一作估",55,Du Fu (杜甫),762年,送段功曹歸廣州,律詩,Classical Chinese,,,,3.0
dufu_chunk_0481,dufu_30713,poem_content,"Poem Title: 江頭五詠

Poem Text:
梔子比衆木，
人間誠未多。
於身色有用，
與道氣傷和。
紅取風霜實，
青看雨露柯。
無情移得汝，
貴在映江波。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",136,Du Fu (杜甫),762年,江頭五詠,律詩,Classical Chinese,False,True,,
dufu_chunk_0482,dufu_30713,annotations_context,"Poem: 江頭五詠

Scholarly Annotations:
  一作相",40,Du Fu (杜甫),762年,江頭五詠,律詩,Classical Chinese,,,,1.0
dufu_chunk_0483,dufu_30714,poem_content,"Poem Title: 江頭五詠

Poem Text:
故使籠寬織，
須知動損毛。
看雲莫悵望，
失水任呼號。
六翮曾經剪，
孤飛卒未高。
且無鷹隼慮，
留滯莫辭勞。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",136,Du Fu (杜甫),762年,江頭五詠,律詩,Classical Chinese,False,True,,
dufu_chunk_0484,dufu_30714,annotations_context,"Poem: 江頭五詠

Scholarly Annotations:
  一作只",40,Du Fu (杜甫),762年,江頭五詠,律詩,Classical Chinese,,,,1.0
dufu_chunk_0485,dufu_30712,poem_content,"Poem Title: 江頭五詠

Poem Text:
花鴨無泥滓，
堦前每緩行。
羽毛知獨立，
黑白太分明。
不覺羣心妒，
休牽衆眼驚。
稻粱霑汝在，
作意莫先鳴。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",136,Du Fu (杜甫),762年,江頭五詠,律詩,Classical Chinese,False,True,,
dufu_chunk_0486,dufu_30712,annotations_context,"Poem: 江頭五詠

Scholarly Annotations:
  一作中庭
  一作知",47,Du Fu (杜甫),762年,江頭五詠,律詩,Classical Chinese,,,,2.0
dufu_chunk_0487,dufu_30943,poem_content,"Poem Title: 畏人

Poem Text:
早花隨處發，
春鳥異方啼。
萬里清江上，
三年落日低。
畏人成小築，
褊性合幽棲。
門徑從榛草，
無心走馬蹄。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",134,Du Fu (杜甫),762年,畏人,律詩,Classical Chinese,False,True,,
dufu_chunk_0488,dufu_30943,annotations_context,"Poem: 畏人

Scholarly Annotations:
  一作峰
  一作徑沒
  一作待",51,Du Fu (杜甫),762年,畏人,律詩,Classical Chinese,,,,3.0
dufu_chunk_0489,dufu_30803,poem_content,"Poem Title: 遠遊

Poem Text:
賤子何人記，
迷芳著處家。
竹風連野色，
江沫擁春沙。
種藥扶衰病，
吟詩解歎嗟。
似聞胡騎走，
失喜問京華。

Creation Date: 763年
Location: CN510722
Poem Type: 律詩",136,Du Fu (杜甫),763年,遠遊,律詩,Classical Chinese,False,True,,
dufu_chunk_0490,dufu_30803,annotations_context,"Poem: 遠遊

Scholarly Annotations:
  一作方",38,Du Fu (杜甫),763年,遠遊,律詩,Classical Chinese,,,,1.0
dufu_chunk_0491,dufu_30621,poem_content,"Poem Title: 水檻遣心二首

Poem Text:
去郭軒楹敞，
無村眺望賒。
澄江平少岸，
幽樹晚多花。
細雨魚兒出，
微風燕子斜。
城中十萬戶，
此地兩三家。

Creation Date: 759年
Location: CN6205
Poem Type: 律詩",138,Du Fu (杜甫),759年,水檻遣心二首,律詩,Classical Chinese,False,True,,
dufu_chunk_0492,dufu_30621,annotations_context,"Poem: 水檻遣心二首

Scholarly Annotations:
  一作興
  一作材",48,Du Fu (杜甫),759年,水檻遣心二首,律詩,Classical Chinese,,,,2.0
dufu_chunk_0493,dufu_30622,poem_content,"Poem Title: 水檻遣心二首

Poem Text:
蜀天常夜雨，
江檻已朝晴。
葉潤林塘密，
衣乾枕席清。
不堪秪老病，
何得尚浮名。
淺把涓涓酒，
深憑送此生。

Creation Date: 759年
Location: CN6205
Poem Type: 律詩",138,Du Fu (杜甫),759年,水檻遣心二首,律詩,Classical Chinese,False,True,,
dufu_chunk_0494,dufu_30622,annotations_context,"Poem: 水檻遣心二首

Scholarly Annotations:
  一作興
  一作支
  一作向",54,Du Fu (杜甫),759年,水檻遣心二首,律詩,Classical Chinese,,,,3.0
dufu_chunk_0495,dufu_30908,poem_content,"Poem Title: 屏跡三首

Poem Text:
用拙存吾道，
幽居近物情。
桑麻深雨露，
燕雀半生成。
村鼓時時急，
漁舟箇箇輕。
杖藜從白首，
心跡喜雙清。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",136,Du Fu (杜甫),762年,屏跡三首,律詩,Classical Chinese,False,True,,
dufu_chunk_0496,dufu_30908,annotations_context,"Poem: 屏跡三首

Scholarly Annotations:
  一作誠",40,Du Fu (杜甫),762年,屏跡三首,律詩,Classical Chinese,,,,1.0
dufu_chunk_0497,dufu_30909,poem_content,"Poem Title: 屏跡三首

Poem Text:
晚起家何事，
無營地轉幽。
竹光團野色，
舍影漾江流。
失學從兒嬾，
長貧任婦愁。
百年渾得醉，
一月不梳頭。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",136,Du Fu (杜甫),762年,屏跡三首,律詩,Classical Chinese,False,True,,
dufu_chunk_0498,dufu_30909,annotations_context,"Poem: 屏跡三首

Scholarly Annotations:
  一作圍
  一作山",46,Du Fu (杜甫),762年,屏跡三首,律詩,Classical Chinese,,,,2.0
dufu_chunk_0499,dufu_30765,poem_content,"Poem Title: 嚴公廳宴同詠蜀道畫圖

Poem Text:
日臨公館靜，
畫滿地圖雄。
劒閣星橋北，
松州雪嶺東。
華夷山不斷，
吳蜀水相通。
興與煙霞會，
清樽幸不空。

Creation Date: 762年
Location: CN5101
Poem Type: 律詩",142,Du Fu (杜甫),762年,嚴公廳宴同詠蜀道畫圖,律詩,Classical Chinese,False,True,,
dufu_chunk_0500,dufu_30765,annotations_context,"Poem: 嚴公廳宴同詠蜀道畫圖

Scholarly Annotations:
  得空字
  一作列",52,Du Fu (杜甫),762年,嚴公廳宴同詠蜀道畫圖,律詩,Classical Chinese,,,,2.0
dufu_chunk_0501,dufu_30826,poem_content,"Poem Title: 奉濟驛重送嚴公四韻

Poem Text:
遠送從此別，
青山空復情。
幾時桮重把，
昨夜月同行。
列郡謳歌惜，
三朝出入榮。
江村獨歸處，
寂寞養殘生。

Creation Date: 762年
Location: CN5107
Poem Type: 律詩",141,Du Fu (杜甫),762年,奉濟驛重送嚴公四韻,律詩,Classical Chinese,False,True,,
dufu_chunk_0502,dufu_30826,annotations_context,"Poem: 奉濟驛重送嚴公四韻

Scholarly Annotations:
  一作去",45,Du Fu (杜甫),762年,奉濟驛重送嚴公四韻,律詩,Classical Chinese,,,,1.0
dufu_chunk_0503,dufu_30603,poem_content,"Poem Title: 巴西驛亭觀江漲又呈竇使君

Poem Text:
宿雨南江漲，
波濤亂遠峰。
孤亭凌噴薄，
萬井逼舂容。
霄漢愁高鳥，
泥沙困老龍。
天邊同客舍，
攜我豁心胸。

Creation Date: 763年
Location: CN5107
Poem Type: 律詩",144,Du Fu (杜甫),763年,巴西驛亭觀江漲又呈竇使君,律詩,Classical Chinese,False,True,,
dufu_chunk_0504,dufu_30603,annotations_context,"Poem: 巴西驛亭觀江漲又呈竇使君

Scholarly Annotations:
  一作竇十五使君。",53,Du Fu (杜甫),763年,巴西驛亭觀江漲又呈竇使君,律詩,Classical Chinese,,,,1.0
dufu_chunk_0505,dufu_30537,poem_content,"Poem Title: 九日登梓州城

Poem Text:
伊昔黃花酒，
如今白髮翁。
追歡筋力異，
望遠歲時同。
弟妹悲歌裏，
朝廷醉眼中。
兵戈與關塞，
此日意無窮。

Creation Date: 762年
Location: CN510722
Poem Type: 律詩",140,Du Fu (杜甫),762年,九日登梓州城,律詩,Classical Chinese,False,True,,
dufu_chunk_0506,dufu_30537,annotations_context,"Poem: 九日登梓州城

Scholarly Annotations:
  一作乾坤",43,Du Fu (杜甫),762年,九日登梓州城,律詩,Classical Chinese,,,,1.0
dufu_chunk_0507,dufu_30535,poem_content,"Poem Title: 九日奉寄嚴大夫

Poem Text:
九日應愁思，
經時冒險艱。
不眠持漢節，
何路出巴山。
小驛香醪嫩，
重巖細菊斑。
遙知簇鞍馬，
迴首白雲間。

Creation Date: 762年
Location: CN510722
Poem Type: 律詩",141,Du Fu (杜甫),762年,九日奉寄嚴大夫,律詩,Classical Chinese,False,True,,
dufu_chunk_0508,dufu_30535,annotations_context,"Poem: 九日奉寄嚴大夫

Scholarly Annotations:
  一作雨
  寶應元年四月，召嚴武入朝，徐知道反，武阻兵，九月尚未出巴",74,Du Fu (杜甫),762年,九日奉寄嚴大夫,律詩,Classical Chinese,,,,2.0
dufu_chunk_0509,dufu_30784,poem_content,"Poem Title: 懷舊

Poem Text:
地下蘇司業，
情親獨有君。
那因喪亂後，
便有死生分。
老罷知明鏡，
悲來望白雲。
自從失詞伯，
不復更論文。

Creation Date: 764年
Location: CN5101
Poem Type: 律詩",134,Du Fu (杜甫),764年,懷舊,律詩,Classical Chinese,True,True,,
dufu_chunk_0510,dufu_30784,allusions_context,"Poem: 懷舊

Literary Allusions and References:
  望白雲",50,Du Fu (杜甫),764年,懷舊,律詩,Classical Chinese,,,1.0,
dufu_chunk_0511,dufu_30784,annotations_context,"Poem: 懷舊

Scholarly Annotations:
  一作衰
  一作更作
  原注：公前名預，緣避御諱，改爲源明",65,Du Fu (杜甫),764年,懷舊,律詩,Classical Chinese,,,,3.0
dufu_chunk_0512,dufu_30859,poem_content,"Poem Title: 所思

Poem Text:
鄭老身仍竄，
台州信所傳。
爲農山澗曲，
臥病海雲邊。
世已疎儒素，
人猶乞酒錢。
徒勞望牛斗，
無計劚龍泉。

Creation Date: 759年
Location: CN6205
Poem Type: 律詩",134,Du Fu (杜甫),759年,所思,律詩,Classical Chinese,False,True,,
dufu_chunk_0513,dufu_30859,annotations_context,"Poem: 所思

Scholarly Annotations:
  原注：得台鄭司房虔消息。
  一作始",53,Du Fu (杜甫),759年,所思,律詩,Classical Chinese,,,,2.0
dufu_chunk_0514,dufu_30578,poem_content,"Poem Title: 不見

Poem Text:
不見李生久，
佯狂真可哀。
世人皆欲殺，
吾意獨憐才。
敏捷詩千首，
飄零酒一桮。
匡山讀書處，
頭白好歸來。

Creation Date: 761年
Location: CN5101
Poem Type: 律詩",134,Du Fu (杜甫),761年,不見,律詩,Classical Chinese,False,True,,
dufu_chunk_0515,dufu_30578,annotations_context,"Poem: 不見

Scholarly Annotations:
  原注：近無李白消息。
  一作始",51,Du Fu (杜甫),761年,不見,律詩,Classical Chinese,,,,2.0
dufu_chunk_0516,dufu_31240,poem_content,"Poem Title: 題玄武禪師屋壁

Poem Text:
何年顧虎頭，
滿壁畫瀛州。
赤日石林氣，
青天江海流。
錫飛常近鶴，
桮度不驚鷗。
似得廬山路，
真隨惠遠遊。

Creation Date: 762年
Location: CN510623
Poem Type: 律詩",141,Du Fu (杜甫),762年,題玄武禪師屋壁,律詩,Classical Chinese,True,True,,
dufu_chunk_0517,dufu_31240,allusions_context,"Poem: 題玄武禪師屋壁

Literary Allusions and References:
  乘杯
  惠遠",59,Du Fu (杜甫),762年,題玄武禪師屋壁,律詩,Classical Chinese,,,2.0,
dufu_chunk_0518,dufu_31240,annotations_context,"Poem: 題玄武禪師屋壁

Scholarly Annotations:
  屋在中江大雄山。
  一作座
  一作滄
  一作水",66,Du Fu (杜甫),762年,題玄武禪師屋壁,律詩,Classical Chinese,,,,4.0
dufu_chunk_0519,dufu_30897,poem_content,"Poem Title: 客夜

Poem Text:
客睡何曾著，
秋天不肯明。
卷簾殘月影，
高枕遠江聲。
計拙無衣食，
途窮仗友生。
老妻書數紙，
應悉未歸情。

Creation Date: 762年
Location: CN510722
Poem Type: 律詩",136,Du Fu (杜甫),762年,客夜,律詩,Classical Chinese,False,True,,
dufu_chunk_0520,dufu_30897,annotations_context,"Poem: 客夜

Scholarly Annotations:
  一作入",38,Du Fu (杜甫),762年,客夜,律詩,Classical Chinese,,,,1.0
dufu_chunk_0521,dufu_30898,poem_content,"Poem Title: 客亭

Poem Text:
秋窗猶曙色，
落木更天風。
日出寒山外，
江流宿霧中。
聖朝無棄物，
老病已成翁。
多少殘生事，
飄零似轉蓬。

Creation Date: 762年
Location: CN510722
Poem Type: 律詩",136,Du Fu (杜甫),762年,客亭,律詩,Classical Chinese,False,True,,
dufu_chunk_0522,dufu_30898,annotations_context,"Poem: 客亭

Scholarly Annotations:
  一作木落
  一作高
  一作衰",51,Du Fu (杜甫),762年,客亭,律詩,Classical Chinese,,,,3.0
dufu_chunk_0523,dufu_31082,poem_content,"Poem Title: 陪王侍御宴通泉東山野亭

Poem Text:
江水東流去，
清樽日復斜。
異方同宴賞，
何處是京華。
亭景臨山水，
村煙對浦沙。
狂歌過于勝，
得醉即爲家。

Creation Date: 762年
Location: CN510922
Poem Type: 律詩",145,Du Fu (杜甫),762年,陪王侍御宴通泉東山野亭,律詩,Classical Chinese,False,True,,
dufu_chunk_0524,dufu_31082,annotations_context,"Poem: 陪王侍御宴通泉東山野亭

Scholarly Annotations:
  一作形",47,Du Fu (杜甫),762年,陪王侍御宴通泉東山野亭,律詩,Classical Chinese,,,,1.0
dufu_chunk_0525,dufu_31139,poem_content,"Poem Title: 涪江泛舟送韋班歸京

Poem Text:
追餞同舟日，
傷春一水間。
飄零爲客久，
衰老羨君還。
花遠重重樹，
雲輕處處山。
天涯故人少，
更益鬢毛斑。

Creation Date: 763年
Location: CN510722
Poem Type: 律詩",143,Du Fu (杜甫),763年,涪江泛舟送韋班歸京,律詩,Classical Chinese,False,True,,
dufu_chunk_0526,dufu_31139,annotations_context,"Poem: 涪江泛舟送韋班歸京

Scholarly Annotations:
  得山字。
  一作心
  一作雜
  一作憶",64,Du Fu (杜甫),763年,涪江泛舟送韋班歸京,律詩,Classical Chinese,,,,4.0
dufu_chunk_0527,dufu_30925,poem_content,"Poem Title: 春日梓州登樓二首

Poem Text:
行路難如此，
登樓望欲迷。
身無却少壯，
跡有但羇栖。
江水流城郭，
春風入鼓鞞。
雙雙新燕子，
依舊已銜泥。

Creation Date: 763年
Location: CN510722
Poem Type: 律詩",142,Du Fu (杜甫),763年,春日梓州登樓二首,律詩,Classical Chinese,False,True,,
dufu_chunk_0528,dufu_30925,annotations_context,"Poem: 春日梓州登樓二首

Scholarly Annotations:
  一作但有",45,Du Fu (杜甫),763年,春日梓州登樓二首,律詩,Classical Chinese,,,,1.0
dufu_chunk_0529,dufu_30926,poem_content,"Poem Title: 春日梓州登樓二首

Poem Text:
天畔登樓眼，
隨春入故園。
戰場今始定，
移柳更能存。
厭蜀交遊冷，
思吳勝事繁。
應須理舟楫，
長嘯下荆門。

Creation Date: 763年
Location: CN510722
Poem Type: 律詩",142,Du Fu (杜甫),763年,春日梓州登樓二首,律詩,Classical Chinese,True,True,,
